Date,Adj Close,Close,High,Low,Open,Volume,RBI Repo Rate,NiftyPctChange,SnpYesterdayPctChange
2023-03-27,16985.69921875,16985.69921875,17091.0,16918.55078125,16984.30078125,218400,6.5,1,1.0
2023-03-28,16951.69921875,16951.69921875,17061.75,16913.75,17031.75,238800,6.5,0,0.0
2023-03-29,17080.69921875,17080.69921875,17126.150390625,16940.599609375,16977.30078125,345900,6.5,1,0.0
2023-03-31,17359.75,17359.75,17381.599609375,17204.650390625,17210.349609375,263900,6.5,1,1.0
2023-04-03,17398.05078125,17398.05078125,17428.05078125,17312.75,17427.94921875,230200,6.5,0,1.0
2023-04-05,17557.05078125,17557.05078125,17570.55078125,17402.69921875,17422.30078125,248300,6.5,1,0.0
2023-04-06,17599.150390625,17599.150390625,17638.69921875,17502.849609375,17533.849609375,242700,6.5,1,0.0
2023-04-10,17624.05078125,17624.05078125,17694.099609375,17597.94921875,17634.900390625,254800,6.5,0,1.0
2023-04-11,17722.30078125,17722.30078125,17748.75,17655.150390625,17704.80078125,304300,6.5,1,1.0
2023-04-12,17812.400390625,17812.400390625,17825.75,17717.25,17759.55078125,232800,6.5,1,0.0
2023-04-13,17828.0,17828.0,17842.150390625,17729.650390625,17807.30078125,285800,6.5,1,0.0
2023-04-17,17706.849609375,17706.849609375,17863.0,17574.05078125,17863.0,357400,6.5,0,0.0
2023-04-18,17660.150390625,17660.150390625,17766.599609375,17610.19921875,17766.599609375,258900,6.5,0,1.0
2023-04-19,17618.75,17618.75,17666.150390625,17579.849609375,17653.349609375,281500,6.5,0,0.0
2023-04-20,17624.44921875,17624.44921875,17684.44921875,17584.349609375,17638.599609375,215100,6.5,0,1.0
2023-04-21,17624.05078125,17624.05078125,17663.19921875,17553.94921875,17639.75,230200,6.5,0,0.0
2023-04-24,17743.400390625,17743.400390625,17754.5,17612.5,17707.55078125,255700,6.5,1,1.0
2023-04-25,17769.25,17769.25,17807.44921875,17716.849609375,17761.55078125,297400,6.5,1,1.0
2023-04-26,17813.599609375,17813.599609375,17827.75,17711.19921875,17767.30078125,233000,6.5,1,0.0
2023-04-27,17915.05078125,17915.05078125,17931.599609375,17797.900390625,17813.099609375,241400,6.5,1,0.0
2023-04-28,18065.0,18065.0,18089.150390625,17885.30078125,17950.400390625,290300,6.5,1,1.0
2023-05-02,18147.650390625,18147.650390625,18180.25,18101.75,18124.80078125,265200,6.5,1,1.0
2023-05-03,18089.849609375,18089.849609375,18116.349609375,18042.400390625,18113.80078125,226200,6.5,0,0.0
2023-05-04,18255.80078125,18255.80078125,18267.44921875,18066.69921875,18081.0,226600,6.5,1,0.0
2023-05-05,18069.0,18069.0,18216.94921875,18055.44921875,18117.30078125,239700,6.5,0,0.0
2023-05-08,18264.400390625,18264.400390625,18286.94921875,18100.30078125,18120.599609375,228400,6.5,1,1.0
2023-05-09,18265.94921875,18265.94921875,18344.19921875,18229.650390625,18303.400390625,245400,6.5,0,1.0
2023-05-10,18315.099609375,18315.099609375,18326.75,18211.94921875,18313.599609375,220500,6.5,1,0.0
2023-05-11,18297.0,18297.0,18389.69921875,18270.400390625,18357.80078125,248900,6.5,0,0.0
2023-05-12,18314.80078125,18314.80078125,18342.75,18194.55078125,18273.75,241700,6.5,1,0.0
2023-05-15,18398.849609375,18398.849609375,18458.900390625,18287.900390625,18339.30078125,216100,6.5,1,0.0
2023-05-16,18286.5,18286.5,18432.349609375,18264.349609375,18432.349609375,219500,6.5,0,1.0
2023-05-17,18181.75,18181.75,18309.0,18115.349609375,18300.44921875,229900,6.5,0,0.0
2023-05-18,18129.94921875,18129.94921875,18297.19921875,18104.849609375,18287.5,272100,6.5,0,1.0
2023-05-19,18203.400390625,18203.400390625,18218.099609375,18060.400390625,18186.150390625,260900,6.5,1,1.0
2023-05-22,18314.400390625,18314.400390625,18335.25,18178.849609375,18201.099609375,262600,6.5,1,0.0
2023-05-23,18348.0,18348.0,18419.75,18324.19921875,18362.900390625,270400,6.5,0,1.0
2023-05-24,18285.400390625,18285.400390625,18392.599609375,18262.94921875,18294.80078125,232600,6.5,0,0.0
2023-05-25,18321.150390625,18321.150390625,18338.099609375,18202.400390625,18268.900390625,235900,6.5,1,0.0
2023-05-26,18499.349609375,18499.349609375,18508.55078125,18333.150390625,18368.349609375,198700,6.5,1,0.0
2023-05-30,18633.849609375,18633.849609375,18662.44921875,18575.5,18606.650390625,234400,6.5,1,1.0
2023-05-31,18534.400390625,18534.400390625,18603.900390625,18483.849609375,18594.19921875,696500,6.5,0,0.0
2023-06-01,18487.75,18487.75,18580.30078125,18464.55078125,18579.400390625,265600,6.5,0,0.0
2023-06-02,18534.099609375,18534.099609375,18573.69921875,18478.400390625,18550.849609375,270900,6.5,0,1.0
2023-06-05,18593.849609375,18593.849609375,18640.150390625,18582.80078125,18612.0,256100,6.5,0,1.0
2023-06-06,18599.0,18599.0,18622.75,18531.599609375,18600.80078125,220800,6.5,0,0.0
2023-06-07,18726.400390625,18726.400390625,18738.94921875,18636.0,18665.599609375,260100,6.5,1,1.0
2023-06-08,18634.55078125,18634.55078125,18777.900390625,18615.599609375,18725.349609375,286500,6.5,0,0.0
2023-06-09,18563.400390625,18563.400390625,18676.650390625,18555.400390625,18655.900390625,221800,6.5,0,1.0
2023-06-12,18601.5,18601.5,18633.599609375,18559.75,18595.05078125,179500,6.5,1,0.0
2023-06-13,18716.150390625,18716.150390625,18728.900390625,18631.80078125,18631.80078125,233200,6.5,1,1.0
2023-06-14,18755.900390625,18755.900390625,18769.69921875,18690.0,18744.599609375,261400,6.5,1,1.0
2023-06-15,18688.099609375,18688.099609375,18794.099609375,18669.05078125,18774.44921875,263000,6.5,0,1.0
2023-06-16,18826.0,18826.0,18864.69921875,18710.5,18723.30078125,272800,6.5,1,1.0
2023-06-20,18816.69921875,18816.69921875,18839.69921875,18660.650390625,18752.349609375,211600,6.5,1,0.0
2023-06-21,18856.849609375,18856.849609375,18875.900390625,18794.849609375,18849.400390625,217500,6.5,1,0.0
2023-06-22,18771.25,18771.25,18886.599609375,18759.5,18853.599609375,252700,6.5,0,0.0
2023-06-23,18665.5,18665.5,18756.400390625,18647.099609375,18741.849609375,210600,6.5,0,1.0
2023-06-26,18691.19921875,18691.19921875,18722.05078125,18646.69921875,18682.349609375,171300,6.5,1,0.0
2023-06-27,18817.400390625,18817.400390625,18829.25,18714.25,18748.55078125,222500,6.5,1,0.0
2023-06-28,18972.099609375,18972.099609375,19011.25,18861.349609375,18908.150390625,398800,6.5,1,1.0
2023-06-30,19189.05078125,19189.05078125,19201.69921875,19024.599609375,19076.849609375,247900,6.5,1,1.0
2023-07-03,19322.55078125,19322.55078125,19345.099609375,19234.400390625,19246.5,226100,6.5,1,1.0
2023-07-05,19398.5,19398.5,19421.599609375,19339.599609375,19405.94921875,224400,6.5,0,1.0
2023-07-06,19497.30078125,19497.30078125,19512.19921875,19373.0,19385.69921875,268300,6.5,1,1.0
2023-07-07,19331.80078125,19331.80078125,19523.599609375,19303.599609375,19422.80078125,237100,6.5,0,0.0
2023-07-10,19355.900390625,19355.900390625,19435.849609375,19327.099609375,19400.349609375,268200,6.5,0,0.0
2023-07-11,19439.400390625,19439.400390625,19515.099609375,19406.44921875,19427.099609375,251300,6.5,1,1.0
2023-07-12,19384.30078125,19384.30078125,19507.69921875,19361.75,19497.44921875,327900,6.5,0,1.0
2023-07-13,19413.75,19413.75,19567.0,19385.80078125,19495.19921875,310400,6.5,0,1.0
2023-07-14,19564.5,19564.5,19595.349609375,19433.5,19493.44921875,291200,6.5,1,1.0
2023-07-17,19711.44921875,19711.44921875,19731.849609375,19562.94921875,19612.150390625,268700,6.5,1,0.0
2023-07-18,19749.25,19749.25,19819.44921875,19690.19921875,19787.5,286400,6.5,0,1.0
2023-07-19,19833.150390625,19833.150390625,19851.69921875,19727.44921875,19802.94921875,259700,6.5,1,1.0
2023-07-20,19979.150390625,19979.150390625,19991.849609375,19758.400390625,19831.69921875,274700,6.5,1,1.0
2023-07-21,19745.0,19745.0,19887.400390625,19700.0,19800.44921875,312500,6.5,0,0.0
2023-07-24,19672.349609375,19672.349609375,19782.75,19658.30078125,19748.44921875,265600,6.5,0,0.0
2023-07-25,19680.599609375,19680.599609375,19729.349609375,19615.94921875,19729.349609375,369700,6.5,0,1.0
2023-07-26,19778.30078125,19778.30078125,19825.599609375,19716.69921875,19733.349609375,244700,6.5,1,1.0
2023-07-27,19659.900390625,19659.900390625,19867.55078125,19603.55078125,19850.900390625,334900,6.5,0,1.0
2023-07-28,19646.05078125,19646.05078125,19695.900390625,19563.099609375,19659.75,258700,6.5,0,0.0
2023-07-31,19753.80078125,19753.80078125,19772.75,19597.599609375,19666.349609375,295100,6.5,1,1.0
2023-08-01,19733.55078125,19733.55078125,19795.599609375,19704.599609375,19784.0,298000,6.5,0,1.0
2023-08-02,19526.55078125,19526.55078125,19678.25,19423.55078125,19655.400390625,290700,6.5,0,0.0
2023-08-03,19381.650390625,19381.650390625,19537.650390625,19296.44921875,19463.75,315700,6.5,0,0.0
2023-08-04,19517.0,19517.0,19538.849609375,19436.44921875,19462.80078125,280800,6.5,1,1.0
2023-08-07,19597.30078125,19597.30078125,19620.44921875,19524.80078125,19576.849609375,216600,6.5,1,0.0
2023-08-08,19570.849609375,19570.849609375,19634.400390625,19533.099609375,19627.19921875,260300,6.5,0,1.0
2023-08-09,19632.55078125,19632.55078125,19645.5,19467.5,19578.80078125,266500,6.5,1,1.0
2023-08-10,19543.099609375,19543.099609375,19623.599609375,19495.400390625,19605.55078125,312200,6.5,0,0.0
2023-08-11,19428.30078125,19428.30078125,19557.75,19412.75,19554.25,235500,6.5,0,0.0
2023-08-14,19434.55078125,19434.55078125,19465.849609375,19257.900390625,19383.94921875,243900,6.5,1,1.0
2023-08-17,19365.25,19365.25,19461.55078125,19326.25,19450.55078125,268700,6.5,0,0.0
2023-08-18,19310.150390625,19310.150390625,19373.80078125,19253.599609375,19301.75,256100,6.5,1,0.0
2023-08-21,19393.599609375,19393.599609375,19425.94921875,19296.30078125,19320.650390625,262600,6.5,1,1.0
2023-08-22,19396.44921875,19396.44921875,19443.5,19381.30078125,19417.099609375,208700,6.5,0,1.0
2023-08-23,19444.0,19444.0,19472.05078125,19366.599609375,19439.19921875,225200,6.5,1,0.0
2023-08-24,19386.69921875,19386.69921875,19584.44921875,19369.0,19535.150390625,268300,6.5,0,1.0
2023-08-25,19265.80078125,19265.80078125,19339.55078125,19229.69921875,19297.400390625,466500,6.5,0,0.0
2023-08-28,19306.05078125,19306.05078125,19366.849609375,19249.69921875,19298.349609375,248200,6.5,1,1.0
2023-08-29,19342.650390625,19342.650390625,19377.900390625,19309.099609375,19374.849609375,307400,6.5,0,1.0
2023-08-30,19347.44921875,19347.44921875,19452.80078125,19334.75,19433.44921875,233000,6.5,0,1.0
2023-08-31,19253.80078125,19253.80078125,19388.19921875,19223.650390625,19375.55078125,562600,6.5,0,1.0
2023-09-01,19435.30078125,19435.30078125,19458.55078125,19255.69921875,19258.150390625,333000,6.5,1,0.0
2023-09-05,19574.900390625,19574.900390625,19587.05078125,19525.75,19564.650390625,256800,6.5,1,0.0
2023-09-06,19611.05078125,19611.05078125,19636.44921875,19491.5,19581.19921875,287600,6.5,1,0.0
2023-09-07,19727.05078125,19727.05078125,19737.0,19550.05078125,19598.650390625,304900,6.5,1,0.0
2023-09-08,19819.94921875,19819.94921875,19867.150390625,19727.05078125,19774.80078125,288100,6.5,1,1.0
2023-09-11,19996.349609375,19996.349609375,20008.150390625,19865.349609375,19890.0,248800,6.5,1,1.0
2023-09-12,19993.19921875,19993.19921875,20110.349609375,19914.650390625,20110.150390625,328100,6.5,0,1.0
2023-09-13,20070.0,20070.0,20096.900390625,19944.099609375,19989.5,251400,6.5,1,0.0
2023-09-14,20103.099609375,20103.099609375,20167.650390625,20043.44921875,20127.94921875,275100,6.5,0,1.0
2023-09-15,20192.349609375,20192.349609375,20222.44921875,20129.69921875,20156.44921875,438200,6.5,1,1.0
2023-09-18,20133.30078125,20133.30078125,20195.349609375,20115.69921875,20155.94921875,264900,6.5,0,0.0
2023-09-20,19901.400390625,19901.400390625,20050.650390625,19878.849609375,19980.75,378100,6.5,0,0.0
2023-09-21,19742.349609375,19742.349609375,19848.75,19709.94921875,19840.55078125,275100,6.5,0,0.0
2023-09-22,19674.25,19674.25,19798.650390625,19657.5,19744.849609375,246400,6.5,0,0.0
2023-09-25,19674.55078125,19674.55078125,19734.150390625,19601.55078125,19678.19921875,188400,6.5,0,0.0
2023-09-26,19664.69921875,19664.69921875,19699.349609375,19637.44921875,19682.80078125,204900,6.5,0,1.0
2023-09-27,19716.44921875,19716.44921875,19730.69921875,19554.0,19637.05078125,203600,6.5,1,0.0
2023-09-28,19523.55078125,19523.55078125,19766.650390625,19492.099609375,19761.80078125,352800,6.5,0,0.0
2023-09-29,19638.30078125,19638.30078125,19726.25,19551.05078125,19581.19921875,243500,6.5,1,1.0
2023-10-03,19528.75,19528.75,19623.19921875,19479.650390625,19622.400390625,221700,6.5,0,1.0
2023-10-04,19436.099609375,19436.099609375,19457.80078125,19333.599609375,19446.30078125,277100,6.5,0,0.0
2023-10-05,19545.75,19545.75,19576.94921875,19487.30078125,19521.849609375,234900,6.5,1,1.0
2023-10-06,19653.5,19653.5,19675.75,19589.400390625,19621.19921875,159100,6.5,1,0.0
2023-10-09,19512.349609375,19512.349609375,19588.94921875,19480.5,19539.44921875,165100,6.5,0,1.0
2023-10-10,19689.849609375,19689.849609375,19717.80078125,19565.44921875,19565.599609375,216600,6.5,1,1.0
2023-10-11,19811.349609375,19811.349609375,19839.19921875,19756.94921875,19767.0,213700,6.5,1,1.0
2023-10-12,19794.0,19794.0,19843.30078125,19772.650390625,19822.69921875,217900,6.5,0,1.0
2023-10-13,19751.05078125,19751.05078125,19805.400390625,19635.30078125,19654.55078125,255000,6.5,1,0.0
2023-10-16,19731.75,19731.75,19781.30078125,19691.849609375,19737.25,181000,6.5,0,0.0
2023-10-17,19811.5,19811.5,19849.75,19775.650390625,19843.19921875,185800,6.5,0,1.0
2023-10-18,19671.099609375,19671.099609375,19840.94921875,19659.94921875,19820.44921875,198900,6.5,0,1.0
2023-10-19,19624.69921875,19624.69921875,19681.80078125,19512.349609375,19545.19921875,230300,6.5,1,0.0
2023-10-20,19542.650390625,19542.650390625,19593.80078125,19518.69921875,19542.150390625,198300,6.5,1,0.0
2023-10-23,19281.75,19281.75,19556.849609375,19257.849609375,19521.599609375,176000,6.5,0,0.0
2023-10-25,19122.150390625,19122.150390625,19347.30078125,19074.150390625,19286.44921875,225300,6.5,0,1.0
2023-10-26,18857.25,18857.25,19041.69921875,18837.849609375,19027.25,300400,6.5,0,0.0
2023-10-27,19047.25,19047.25,19076.150390625,18926.650390625,18928.75,205200,6.5,1,0.0
2023-10-30,19140.900390625,19140.900390625,19158.5,18940.0,19053.400390625,180100,6.5,1,0.0
2023-10-31,19079.599609375,19079.599609375,19233.69921875,19056.44921875,19232.94921875,206000,6.5,0,1.0
2023-11-01,18989.150390625,18989.150390625,19096.05078125,18973.69921875,19064.05078125,194100,6.5,0,1.0
2023-11-02,19133.25,19133.25,19175.25,19064.150390625,19120.0,245600,6.5,1,1.0
2023-11-03,19230.599609375,19230.599609375,19276.25,19210.900390625,19241.0,189500,6.5,0,1.0
2023-11-06,19411.75,19411.75,19423.0,19309.69921875,19345.849609375,180700,6.5,1,1.0
2023-11-07,19406.69921875,19406.69921875,19423.5,19329.099609375,19404.05078125,198700,6.5,1,1.0
2023-11-08,19443.5,19443.5,19464.400390625,19401.5,19449.599609375,195000,6.5,0,1.0
2023-11-09,19395.30078125,19395.30078125,19463.900390625,19378.349609375,19457.400390625,208400,6.5,0,0.0
2023-11-10,19425.349609375,19425.349609375,19451.30078125,19329.44921875,19351.849609375,152200,6.5,1,0.0
2023-11-13,19443.55078125,19443.55078125,19494.400390625,19414.75,19486.75,189300,6.5,0,1.0
2023-11-15,19675.44921875,19675.44921875,19693.19921875,19579.650390625,19651.400390625,291500,6.5,1,1.0
2023-11-16,19765.19921875,19765.19921875,19875.25,19627.0,19674.69921875,282700,6.5,1,0.0
2023-11-17,19731.80078125,19731.80078125,19806.0,19667.44921875,19674.75,236800,6.5,1,1.0
2023-11-20,19694.0,19694.0,19756.44921875,19670.5,19731.150390625,173800,6.5,0,1.0
2023-11-21,19783.400390625,19783.400390625,19829.099609375,19754.05078125,19770.900390625,195000,6.5,1,1.0
2023-11-22,19811.849609375,19811.849609375,19825.55078125,19703.849609375,19784.0,184500,6.5,1,0.0
2023-11-24,19794.69921875,19794.69921875,19832.849609375,19768.849609375,19809.599609375,145900,6.5,0,1.0
2023-11-28,19889.69921875,19889.69921875,19916.849609375,19800.0,19844.650390625,229600,6.5,1,0.0
2023-11-29,20096.599609375,20096.599609375,20104.650390625,19956.30078125,19976.55078125,236200,6.5,1,1.0
2023-11-30,20133.150390625,20133.150390625,20158.69921875,20015.849609375,20108.5,486600,6.5,1,0.0
2023-12-01,20267.900390625,20267.900390625,20291.55078125,20183.69921875,20194.099609375,265800,6.5,1,1.0
2023-12-04,20686.80078125,20686.80078125,20702.650390625,20507.75,20601.94921875,381100,6.5,1,1.0
2023-12-05,20855.099609375,20855.099609375,20864.05078125,20711.150390625,20808.900390625,421000,6.5,1,1.0
2023-12-06,20937.69921875,20937.69921875,20961.94921875,20852.150390625,20950.75,359200,6.5,0,1.0
2023-12-07,20901.150390625,20901.150390625,20941.25,20850.80078125,20932.400390625,275000,6.5,0,0.0
2023-12-08,20969.400390625,20969.400390625,21006.099609375,20862.69921875,20934.099609375,292400,6.5,1,1.0
2023-12-11,20997.099609375,20997.099609375,21026.099609375,20923.69921875,20965.30078125,212900,6.5,1,1.0
2023-12-12,20906.400390625,20906.400390625,21037.900390625,20867.150390625,21018.55078125,244900,6.5,0,1.0
2023-12-13,20926.349609375,20926.349609375,20950.0,20769.5,20929.75,260300,6.5,0,1.0
2023-12-14,21182.69921875,21182.69921875,21210.900390625,21074.44921875,21110.400390625,334400,6.5,1,1.0
2023-12-15,21456.650390625,21456.650390625,21492.30078125,21235.30078125,21287.44921875,508800,6.5,1,0.0
2023-12-18,21418.650390625,21418.650390625,21482.80078125,21365.349609375,21434.80078125,249700,6.5,0,1.0
2023-12-19,21453.099609375,21453.099609375,21505.05078125,21337.75,21477.650390625,249800,6.5,0,1.0
2023-12-20,21150.150390625,21150.150390625,21593.0,21087.349609375,21543.5,363900,6.5,0,1.0
2023-12-21,21255.05078125,21255.05078125,21288.349609375,20976.80078125,21033.94921875,277500,6.5,1,0.0
2023-12-22,21349.400390625,21349.400390625,21390.5,21232.44921875,21295.849609375,284700,6.5,1,1.0
2023-12-26,21441.349609375,21441.349609375,21477.150390625,21329.44921875,21365.19921875,219500,6.5,1,1.0
2023-12-27,21654.75,21654.75,21675.75,21495.80078125,21497.650390625,256500,6.5,1,1.0
2023-12-28,21778.69921875,21778.69921875,21801.44921875,21678.0,21715.0,393100,6.5,1,1.0
2023-12-29,21731.400390625,21731.400390625,21770.30078125,21676.900390625,21737.650390625,270900,6.5,0,0.0
2024-01-02,21665.80078125,21665.80078125,21755.599609375,21555.650390625,21751.349609375,263700,6.5,0,0.0
2024-01-03,21517.349609375,21517.349609375,21677.0,21500.349609375,21661.099609375,311900,6.5,0,0.0
2024-01-04,21658.599609375,21658.599609375,21685.650390625,21564.55078125,21605.80078125,339200,6.5,1,0.0
2024-01-05,21710.80078125,21710.80078125,21749.599609375,21629.19921875,21705.75,309300,6.5,1,0.0
2024-01-08,21513.0,21513.0,21763.94921875,21492.900390625,21747.599609375,231500,6.5,0,1.0
2024-01-09,21544.849609375,21544.849609375,21724.44921875,21517.849609375,21653.599609375,228600,6.5,0,1.0
2024-01-10,21618.69921875,21618.69921875,21641.849609375,21448.650390625,21529.30078125,217000,6.5,1,1.0
2024-01-11,21647.19921875,21647.19921875,21726.5,21593.75,21688.0,212500,6.5,0,1.0
2024-01-12,21894.55078125,21894.55078125,21928.25,21715.150390625,21773.55078125,294700,6.5,1,0.0
2024-01-16,22032.30078125,22032.30078125,22124.150390625,21969.80078125,22080.5,292400,6.5,0,0.0
2024-01-17,21571.94921875,21571.94921875,21851.5,21550.44921875,21647.25,456000,6.5,0,0.0
2024-01-18,21462.25,21462.25,21539.400390625,21285.55078125,21414.19921875,387300,6.5,1,1.0
2024-01-19,21622.400390625,21622.400390625,21670.599609375,21575.0,21615.19921875,343100,6.5,1,1.0
2024-01-23,21238.80078125,21238.80078125,21750.25,21192.599609375,21716.69921875,449700,6.5,0,0.0
2024-01-24,21453.94921875,21453.94921875,21482.349609375,21137.19921875,21185.25,407500,6.5,1,1.0
2024-01-25,21352.599609375,21352.599609375,21459.0,21247.05078125,21454.599609375,418100,6.5,0,0.0
2024-01-29,21737.599609375,21737.599609375,21763.25,21429.599609375,21433.099609375,376700,6.5,1,1.0
2024-01-30,21522.099609375,21522.099609375,21813.05078125,21501.80078125,21775.75,375100,6.5,0,1.0
2024-01-31,21725.69921875,21725.69921875,21741.349609375,21448.849609375,21487.25,410600,6.5,1,0.0
2024-02-01,21697.44921875,21697.44921875,21832.94921875,21658.75,21780.650390625,332500,6.5,0,0.0
2024-02-02,21853.80078125,21853.80078125,22126.80078125,21805.55078125,21812.75,442800,6.5,1,1.0
2024-02-05,21771.69921875,21771.69921875,21964.30078125,21726.94921875,21921.05078125,440800,6.5,0,1.0
2024-02-06,21929.400390625,21929.400390625,21951.400390625,21737.55078125,21825.19921875,371000,6.5,1,0.0
2024-02-07,21930.5,21930.5,22053.30078125,21860.150390625,22045.05078125,346300,6.5,0,1.0
2024-02-08,21717.94921875,21717.94921875,22011.05078125,21665.30078125,22009.650390625,491100,6.5,0,1.0
2024-02-09,21782.5,21782.5,21804.44921875,21629.900390625,21727.0,349200,6.5,1,1.0
2024-02-12,21616.05078125,21616.05078125,21831.69921875,21574.75,21800.80078125,287400,6.5,0,1.0
2024-02-13,21743.25,21743.25,21766.80078125,21543.349609375,21664.30078125,365800,6.5,1,0.0
2024-02-14,21840.05078125,21840.05078125,21870.849609375,21530.19921875,21578.150390625,359100,6.5,1,0.0
2024-02-15,21910.75,21910.75,21953.849609375,21794.80078125,21906.55078125,345400,6.5,1,1.0
2024-02-16,22040.69921875,22040.69921875,22068.650390625,21968.94921875,22020.30078125,343900,6.5,1,1.0
2024-02-20,22196.94921875,22196.94921875,22215.599609375,22045.849609375,22099.19921875,295700,6.5,1,0.0
2024-02-21,22055.05078125,22055.05078125,22249.400390625,21997.94921875,22248.849609375,364500,6.5,0,0.0
2024-02-22,22217.44921875,22217.44921875,22252.5,21875.25,22081.55078125,343500,6.5,1,1.0
2024-02-23,22212.69921875,22212.69921875,22297.5,22186.099609375,22290.0,226000,6.5,0,1.0
2024-02-26,22122.05078125,22122.05078125,22202.150390625,22075.150390625,22169.19921875,207800,6.5,0,0.0
2024-02-27,22198.349609375,22198.349609375,22218.25,22085.650390625,22090.19921875,252200,6.5,1,0.0
2024-02-28,21951.150390625,21951.150390625,22229.150390625,21915.849609375,22214.099609375,203000,6.5,0,1.0
2024-02-29,21982.80078125,21982.80078125,22060.55078125,21860.650390625,21935.19921875,360200,6.5,1,1.0
2024-03-01,22338.75,22338.75,22353.30078125,22047.75,22048.30078125,351500,6.5,1,1.0
2024-03-04,22405.599609375,22405.599609375,22440.900390625,22358.30078125,22403.5,298800,6.5,1,1.0
2024-03-05,22356.30078125,22356.30078125,22416.900390625,22269.150390625,22371.25,296200,6.5,0,0.0
2024-03-06,22474.05078125,22474.05078125,22497.19921875,22224.349609375,22327.5,312300,6.5,1,0.0
2024-03-07,22493.55078125,22493.55078125,22525.650390625,22430.0,22505.30078125,379900,6.5,0,0.0
2024-03-11,22332.650390625,22332.650390625,22526.599609375,22307.25,22517.5,277900,6.5,0,0.0
2024-03-12,22335.69921875,22335.69921875,22452.55078125,22256.0,22334.44921875,299200,6.5,1,1.0
2024-03-13,21997.69921875,21997.69921875,22446.75,21905.650390625,22432.19921875,493300,6.5,0,1.0
2024-03-14,22146.650390625,22146.650390625,22204.599609375,21917.5,21982.55078125,426700,6.5,1,0.0
2024-03-15,22023.349609375,22023.349609375,22120.900390625,21931.69921875,22064.849609375,661500,6.5,0,0.0
2024-03-18,22055.69921875,22055.69921875,22123.69921875,21916.55078125,21990.099609375,356300,6.5,1,0.0
2024-03-19,21817.44921875,21817.44921875,21978.30078125,21793.099609375,21946.44921875,344200,6.5,0,0.0
2024-03-20,21839.099609375,21839.099609375,21930.900390625,21710.19921875,21843.900390625,312400,6.5,0,1.0
2024-03-21,22011.94921875,22011.94921875,22080.94921875,21941.30078125,21989.900390625,353200,6.5,1,1.0
2024-03-22,22096.75,22096.75,22180.69921875,21883.30078125,21932.19921875,388700,6.5,1,0.0
2024-03-26,22004.69921875,22004.69921875,22073.19921875,21947.55078125,21947.900390625,328400,6.5,1,0.0
2024-03-27,22123.650390625,22123.650390625,22193.599609375,22052.849609375,22053.94921875,409100,6.5,1,0.0
2024-03-28,22326.900390625,22326.900390625,22516.0,22163.599609375,22163.599609375,410500,6.5,1,1.0
2024-04-02,22453.30078125,22453.30078125,22497.599609375,22388.150390625,22458.80078125,289500,6.5,0,0.0
2024-04-03,22434.650390625,22434.650390625,22521.099609375,22346.5,22385.69921875,309600,6.5,1,1.0
2024-04-04,22514.650390625,22514.650390625,22619.0,22303.80078125,22592.099609375,401000,6.5,0,1.0
2024-04-05,22513.69921875,22513.69921875,22537.599609375,22427.599609375,22486.400390625,242200,6.5,1,0.0
2024-04-08,22666.30078125,22666.30078125,22697.30078125,22550.349609375,22578.349609375,227600,6.5,1,1.0
2024-04-09,22642.75,22642.75,22768.400390625,22612.25,22765.099609375,232400,6.5,0,0.0
2024-04-10,22753.80078125,22753.80078125,22775.69921875,22673.69921875,22720.25,276800,6.5,1,0.0
2024-04-12,22519.400390625,22519.400390625,22726.44921875,22503.75,22677.400390625,357200,6.5,0,1.0
2024-04-15,22272.5,22272.5,22427.44921875,22259.55078125,22339.05078125,355500,6.5,0,0.0
2024-04-16,22147.900390625,22147.900390625,22213.75,22079.44921875,22125.30078125,317300,6.5,1,0.0
2024-04-18,21995.849609375,21995.849609375,22326.5,21961.69921875,22212.349609375,456900,6.5,0,0.0
2024-04-19,22147.0,22147.0,22179.55078125,21777.650390625,21861.5,362500,6.5,1,0.0
2024-04-22,22336.400390625,22336.400390625,22375.650390625,22198.150390625,22336.900390625,279300,6.5,0,0.0
2024-04-23,22368.0,22368.0,22447.55078125,22349.44921875,22447.05078125,231500,6.5,0,1.0
2024-04-24,22402.400390625,22402.400390625,22476.44921875,22384.0,22421.55078125,235900,6.5,0,1.0
2024-04-25,22570.349609375,22570.349609375,22625.94921875,22305.25,22316.900390625,475000,6.5,1,0.0
2024-04-26,22419.94921875,22419.94921875,22620.400390625,22385.55078125,22620.400390625,329900,6.5,0,1.0
2024-04-29,22643.400390625,22643.400390625,22655.80078125,22441.900390625,22475.55078125,292000,6.5,1,1.0
2024-04-30,22604.849609375,22604.849609375,22783.349609375,22568.400390625,22679.650390625,361900,6.5,0,1.0
2024-05-02,22648.19921875,22648.19921875,22710.5,22567.849609375,22567.849609375,445900,6.5,1,0.0
2024-05-03,22475.849609375,22475.849609375,22794.69921875,22348.05078125,22766.349609375,438100,6.5,0,1.0
2024-05-06,22442.69921875,22442.69921875,22588.80078125,22409.44921875,22561.599609375,320300,6.5,0,1.0
2024-05-07,22302.5,22302.5,22499.05078125,22232.05078125,22489.75,297800,6.5,0,1.0
2024-05-08,22302.5,22302.5,22368.650390625,22185.19921875,22231.19921875,277400,6.5,1,1.0
2024-05-09,21957.5,21957.5,22307.75,21932.400390625,22224.80078125,331300,6.5,0,1.0
